id,text,category,satisfaction,environment,social
678968768098357248,My fantasy football season came to a crashing halt yesterday. Might just do daily from now on. So #frustrated,Competence,Dissatisfied,Not Clear,Leisure
653074801477615616,"6 weeks back in the gym, after years of not working out, and I'm almost dead lifting my own body weight. #Proud #Motivated",Competence,Satisfied,Not Clear,Health
677314492863225858,"When you spend time trying to memorize, go back, quiz yourself and realize nothing stuck... #somebodyhelp #frustrated",Competence,Dissatisfied,Not Clear,Education
683441251878842374,Penn state wrestling match on the 15th. I'm ready #excited,Competence,Satisfied,Not Clear,Health
650767814517616640,"Is #writing 10 pages a day a good thing or a bad thing? Either way, I feel #accomplished :)",Competence,Satisfied,Not Clear,Education
679024754762850304,Day 1 of 3 day #RoadTrip.... Finally taught myself how to execute a fishtail braid. #Proud,Competence,Satisfied,Not Clear,Leisure
652778988314693632,A few jobs to do before #amediting later on. Hoping to get through 2 chapters today #optimistic #crystalgreen,Competence,Satisfied,Not Clear,Work
678944199274831873,"My first super smash online tournament ended very badly. No one defeated me, I just kept on falling. #shame #SorryMario",Competence,Dissatisfied,Not Clear,Leisure
652566191341502464,Been to the gym three times this week #proud,Competence,Satisfied,Not Clear,Health
721799358258262017,"Sometimes forget how far I've come, even compared to couple of months ago. Hard work but #anxiety is not a death sentence #OneStepAtATime",Competence,Satisfied,Non-Supportive,Work
653953349461626880,#Biztip: To be #successful you have to be mission driven!,Competence,Not Clear,Not Clear,life evaluation
683529108266074114,"I just finished a really awesome sewing project ""&"" can't show it off until I give it to the person for which it's intended. #frustration",Competence,Satisfied,Not Clear,Leisure
722199962059079680,Free massage at work tomorrow. So looking forward to this and oh yeah... I love my job. #happy #ineedit,Competence,Satisfied,Supportive,Work
652132545467846656,Good news: I accepted a promotion yesterday☺️ #payraise #optimistic,Competence,Satisfied,Supportive,Work
683827831105830912,First day of new job tomorrow. #nervous #newbeginnings,Competence,Satisfied,Not Clear,Work
649652693183647745,It's amazing how much you can accomplish when not in pain #appreciative #goodday,Competence,Satisfied,Not Clear,Other
678271274511011840,"I did a first year English student mistake...Platitudinal is not a word, but Platitudinous is. #Shame #blush",Competence,Dissatisfied,Not Clear,Education
684487375322517509,On behalf of the Sr. Boys basketball team I want to sincerely apologize for you guys having to watch us play #horrible,Competence,Dissatisfied,Non-Supportive,Leisure
681322377058324480,And finally getting my driver's permit... not license but permit 😭😭😭 #shameful,Competence,Satisfied,Not Clear,Other
650890321115656192,Just read the chapter on encoding standards. I have no idea what it said. #panic #mlis,Competence,Dissatisfied,Not Clear,Education
678162495580819460,I got to sleep as 10pm last night??? I literally haven't been to sleep that early in years #proud,Competence,Satisfied,Not Clear,Leisure
681294880249909248,I've come to the conclusion that if you don't have a regular fiteteam to run with its a nightmare to finish the raid. #frustrating,Competence,Dissatisfied,Non-Supportive,Other
678995013280378880,Just received my bank statement showing my first songwriting royalties from prs! #excited #hardworkpayingoff #OfficiallyASongwriter,Competence,Satisfied,Not Clear,Work
653174425542610944,Lol! Made spelling mistakes on the before tweet. Here goes again. Read the e-mail today. I PASSED EVERYTHING I WAS STUDYING BACK HOME #PROUD,Competence,Satisfied,Supportive,Education
681925257532432384,got my license!! 😊 #excited,Competence,Satisfied,Not Clear,Leisure
683615675621994496,Website design finished Will be published tonight 😊😊 #Excited,Competence,Satisfied,Supportive,Work
678258226140479488,So proud of how we reduced the deficit today #proud,Competence,Satisfied,Not Clear,Work
684538078682193920,"First day as a cashier today, and i thought it went pretty well😍 #satisfied",Competence,Satisfied,Not Clear,Work
648951349963583489,I have the attention span of a squirrel and no patience today. #annoyed,Competence,Dissatisfied,Not Clear,life evaluation
683939988170510336,Got enough money saved to pay for #Encounter16 #excited,Competence,Satisfied,Not Clear,life evaluation
677314311291863040,I have been at this all day and have still not gotten anywhere #frustrated,Competence,Dissatisfied,Not Clear,Other
679346696648790016,Should've won the ship last night... #disappointed,Competence,Dissatisfied,Not Clear,Other
677197451225362432,I Made a fucking outfit and everything #RAGE!!!!!!!!!!!!!,Competence,Dissatisfied,Not Clear,life evaluation
651082426748416000,We freakin have the world and we gotta fight for it   #determined #happy #alsoblessed,Competence,Satisfied,Not Clear,life evaluation
651567165976506372,when your fockey team wins and the coach has to run with you #accomplished,Competence,Satisfied,Supportive,Health
683749349092909056,Those hour long cardio sessions should have me fitting into non stretchy jeans soon! #optimistic,Competence,Satisfied,Not Clear,Health
683271213913870337,It still hasn't hit me that I have one more semester left of school! One more semester til I have my BSN! #nursingschoolprobs #excited,Competence,Satisfied,Supportive,Education
684188386693795841,"6 days left, And I'm no longer a provisional driver!!! Omfg #excited",Competence,Satisfied,Not Clear,Work
651028495448035328,"Yay, weighing scales are coming down again #determined #weightgoal #slimming 🍎🍊🍏🍐",Competence,Satisfied,Not Clear,Health
678071834869293056,"I dropped back down to 149 lbs, have done 10 miles everyday all week, ""&"" can now leg press 320. I am literally so happy with myself #Proud",Competence,Satisfied,Not Clear,life evaluation
678974470573285377,Pitching my first project to my boss today 😁😓 #nervous #af,Competence,Not Clear,Not Clear,Work
677273581479399425,I LEARNED HOW TO DRIVE STICK! #gottakeeppracticing #proud,Competence,Satisfied,Non-Supportive,Education
724637745335902209,Love it when evening hits and its feels like you've done 3 days work :) #happy #proud #productive,Competence,Satisfied,Not Clear,Work
677260989054758912,Best feeling ever is wanting to quit and pushing through the pain. #satisfaction,Competence,Satisfied,Not Clear,life evaluation
684156566434496512,"""Rehearsals at the panola playhouse are in an hour and I'm FRICKING NERVOUS, MAN!!!!! #nervous #acting""",Competence,Not Clear,Not Clear,Other
679797331311525888,I get the most mad when I am in need of Siri for an answer #hate,Competence,Dissatisfied,Not Clear,Other
652750992748863489,"I used to mock people and feel nothing. But now I'm used to complimenting people, and mocking people is completely out of my book. #proud",Competence,Satisfied,Not Clear,Social Relation
652164179399340032,Feel much more confident now I know exactly how my placement school wants planning and can't seem to stop myself making more now #determined,Competence,Satisfied,Not Clear,Education
679596064383590401,Really struggling today. Literally taking one hour at a time. I'd love to feel 'normal' for a change. Does #Depression ever go away? #PND,Competence,Dissatisfied,Not Clear,life evaluation
684758313301577728,Studying for #leapforce exam #hopeful,Competence,Satisfied,Not Clear,Education
679730164465569792,In Oceana. I dated a girl from here in college. I'm can't remember her name. #sad. #imold,Competence,Dissatisfied,Not Clear,Social Relation
649695855633674240,"Quite honestly, I've been very lazy throughout the last two weeks. I need to be XTRA exhausted because of being very productive. #determined",Competence,Satisfied,Not Clear,life evaluation
680625075809173504,I haven't ran in like a month... Umm yeah I don't know how this Ragnar is going to go with my 23 miles I have to run? #worried,Competence,Dissatisfied,Not Clear,Health
651071022641229824,Got an A on my first college history exam. #accomplished,Competence,Satisfied,Not Clear,Education
646689678867988480,the number of day to finish my #runefest cosplay went down from 8 days to 4 days as i have to go in athens for work #runescape #scared,Competence,Neutral,Non-Supportive,Leisure
689465149271322626,I think I should get an award for crying the most about exams #stressed,Competence,Dissatisfied,Not Clear,Education
723902465540689920,Best thing about weekends is getting to panic over all the things I couldn't get to when I was panicking during the work week. #anxiety,Competence,Dissatisfied,Non-Supportive,Work
677298491316563968,Presenting our project to others tomorrow #nervous #excited #succeed,Competence,Neutral,Not Clear,Work
652252365173620736,I can't do nothing until I finish this paper #determined lol,Competence,Satisfied,Not Clear,Education
653463190638997505,S/O to that redbull for finally giving me wings and letting me stay up long enough to finish my hw ✊🏽 #accomplished,Competence,Satisfied,Supportive,Work
677906295236640768,"Eyebrows done ""&"" cleansing done #refreshed ?",Competence,Satisfied,Not Clear,Health
678734730280480768,Personal standards are changing. I grew up a lot this year. #proud,Competence,Satisfied,Not Clear,life evaluation
677959562083901440,it's been a week and I haven't touched my pay check yet #proud,Competence,Satisfied,Not Clear,Other
679998518111694848,#Pride is not good but it shouldn’t be a barrier on the way to self-learning and self-development. We shouldn’t give up to weakness.,Competence,Satisfied,Not Clear,Other
683531359181221889,"The way my brain is right now, hyperactive, I feel like I could solve every real-world problem. #tired #hopeful",Competence,Satisfied,Not Clear,Other
684732873480495104,Managed to fit some jeans over my pot #winning,Competence,Satisfied,Not Clear,Health
723262122289827840,"#Anxiety sucks big time. So, I'm gonna try cleaning house first and then going to gym. If that doesn't work, Mr. Xanny it is. #FB",Competence,Not Clear,Non-Supportive,life evaluation
683314461692825603,Still not scored a goal at home in the first half all season #embarrassing,Competence,Dissatisfied,Not Clear,Other
678195248053399553,I can't get over the fact I actually did really well in maths and science those have always been my worst ones😜😝 #proud,Competence,Satisfied,Not Clear,Education
652604116062105600,Absolutely buzzing about feedback for my first full length translation. #proud,Competence,Satisfied,Not Clear,Other
651091337610162176,Already overwhelmed with the amount of uni work that is going to be given over the year. #determined #icandothis,Competence,Dissatisfied,Non-Supportive,Education
684045029699096577,Spent 400 on food in 2 weeks #disgusting,Competence,Dissatisfied,Not Clear,Health
677953392552091649,Why do I get so worked up going to appointments or shopping and shit. #frustrating #anxious,Competence,Dissatisfied,Not Clear,life evaluation
653086853961150464,"I managed to read a total of 10 chapters tonight, and I'm more than half way done with the book 💫 #pleased",Competence,Satisfied,Not Clear,Leisure
682601825040777219,tfw u do a hard maths question and ur like 99% u got it wrong but then u check and u were 100% correct #euphoria,Competence,Satisfied,Supportive,Education
698289604252684288,Almost 2 weeks of just eating healthy and it's crazy how much better I feel!! #happy,Competence,Satisfied,Not Clear,Health
678656020395216898,"All I've eaten in the past 24 hours is pizza. Lunch, dinner, midnight snack, breakfast and lunch. #shame",Competence,Dissatisfied,Not Clear,Health
677307926193807360,Wish me luck on my praxis test tomorrow morning 😅😅 #nervous,Competence,Not Clear,Not Clear,Education
677674203794038785,I got B's on both my midterms today! #proud,Competence,Satisfied,Not Clear,Education
651576785885224960,"""Just wait, I'm going to make it happen. #determined""",Competence,Not Clear,Supportive,Other
677268520250564608,So far one of my professors has posted my final grade for his class. Now just gotta wait for the other 4 to do the same #anxious #impatient,Competence,Not Clear,Not Clear,Education
682326273646018561,"This arrangement is really not easy to nail. ""Fluid ""&"" Concise, Fluid ""&"" Concise, Fluid ""&"" Concise"" repeat mantra till it's right #frustrated",Competence,Dissatisfied,Not Clear,Other
684741029006831617,"This is why I love improv, didn't even know I could think or read that fast #growthhacking #hiphop #happy",Competence,Satisfied,Supportive,Leisure
689182739359215624,Possibly the best University Challenge ever. #tension,Competence,Satisfied,Not Clear,Education
679021809656799232,I slept on the couch with the baby and didn't take a picture this time. #lol #proud,Competence,Satisfied,Not Clear,Social Relation
681837200548298754,I feel so bad with my performance. #frustrated,Competence,Dissatisfied,Not Clear,life evaluation
697831369590726657,Did my first pilates class yesterday and felt absolutely amazing! Today I feel......sore. But still amazing! #pilates #happy,Competence,Satisfied,Not Clear,Health
653343949667610624,How are you supposed to feel about a student you tutored but has now surpassed you as a scientist? #WayToGo #Proud,Competence,Satisfied,Not Clear,Education
651466798911500288,I had a job interview today hopefully i get the job cause i really need one. #Hopeful #jobsearch #jobinterview,Competence,Not Clear,Not Clear,Work
682537370139406337,Wedding cake is all set up 👍🍰🍾🎉👰🏼💍#relief #weddingcake,Competence,Satisfied,Not Clear,Work
684565578531536896,"Day 2 of unemployment consisted of car maintenance, errands, and endedwith painting. #itsmyjob #thrilling",Competence,Satisfied,Not Clear,Family
684850267360215040,Sending home my first activity with QR codes tomorrow for parents to see evidence of their children's work #edtech #excited,Competence,Not Clear,Not Clear,Work
683373906997178368,I really need to stop calling my friends hoes it only gets me in trouble 😳 #embarrassed,Competence,Dissatisfied,Not Clear,Social Relation
652897715626594304,"Today I stood up for what is right, and made two arrests in the process. #PROUD #Police",Competence,Satisfied,Not Clear,Work
679461838485090304,Haven't practiced in 4 days....I disgust myself,Competence,Dissatisfied,Not Clear,Work
680216185074417664,AYE WHEN U FINALLY HAVE MORE FOLLOWERS ON TWITTER THAN UR GRANDMA👏🏼👍🏼😁😂 #proud,Competence,Satisfied,Not Clear,Other
679335954356785152,plus being a full time employee at Oshkii and going to play ball again.. #scared,Competence,Dissatisfied,Not Clear,Other
652917083819241472,"man, that workout was TOUGH! #grateful that my body can still move in so many ways...thankful, grateful 🙏✨",Competence,Satisfied,Not Clear,Health
648597130005880832,Ever have those days where you just feel like you didn't do a very good job. At our PE workouts I feel that way about myself. #aggravated.,Competence,Dissatisfied,Not Clear,Work
677611940848508928,Before this year ends I'd like to pat myself on the back for this achievement. 6 days a week at the gym for the last 4 months. #proud,Competence,Satisfied,Not Clear,Health
680024844763828224,"We are near the launch date to our website for online leagues for Madden ""&"" COD BO3. We should be about 5 more days out. #excited",Competence,Satisfied,Supportive,Work
678776858754818048,"That moment you feel stuck and no matter the decision made, more than likely it won't end good for you #frustrated",Competence,Dissatisfied,Not Clear,life evaluation
681914246599426057,"Frozen peas on the knee, can't bend it - why the frig do i get new trainers!! Back to square one every time. #frustrating #ukrunchat",Competence,Dissatisfied,Not Clear,Health
677861371132796928,"I love the fact that I can relate and understand, so many different languages, simply because I have that kind of diversity. #Proud 😎🙌😚",Competence,Satisfied,Not Clear,Education
683176289725997056,"The moment you realize, you're still #1 contender but the idiot trying to fight you last week isn't even on the board anymore. #Jealousy",Competence,Satisfied,Non-Supportive,Other
653296293327015936,I made chili for the first time. It's so good! #proud #hungry,Competence,Satisfied,Not Clear,Leisure
681915169203687424,Just finished my last data analysis assignment. Very happy I can stop thinking about that module now and focus on revision! #relieved,Competence,Satisfied,Not Clear,Education
677808805879545857,I think i've a talent in making up pick-up lines. #proud,Competence,Satisfied,Not Clear,Leisure
677866996256522244,"""My phone was fixed within a couple of hours and the customer service that followed was exceptional."" - Irene Andrews #testimonial #proud",Competence,Satisfied,Supportive,Work
679741021090000897,Got a 4.0 for the first time in my life ☺️ #proud,Competence,Satisfied,Not Clear,Other
650552927614971904,Couldn't complete 10k in the Bhatti lakes ultra. Pacing was not right. Will train and come back next year and complete it. :) #Determined,Competence,Dissatisfied,Not Clear,Leisure
722052815091326976,Actually went to my 9:30am class for the first time in 2 weeks. Very proud of myself for finally going again. #CollegeLife #proud,Competence,Satisfied,Not Clear,Education
679001393018118146,You know you are unfit when you're out sprinted by a 7yr old for the ball #shame,Competence,Dissatisfied,Not Clear,Health
679103922745708544,"Just xmas shopped ""&"" only bought myself a pair of pants #proud",Competence,Satisfied,Not Clear,Other
679264284635869186,Been doing interval running/jogging the past few months to build up endurance. Today I jogged for 8min. Personal best! #proud,Competence,Satisfied,Not Clear,Health
684490497054904321,"Job interview on the 7th, getting back on it! I'm master at getting jobs 😉 trust me, I've got this! #Excited #GetInThere #FuckingYES!",Competence,Satisfied,Not Clear,Work
651329109251887104,What a day!!! Thank you Father God for another successful teaching day here at Tatawiran Elementary School. #Fulfilled,Competence,Satisfied,Not Clear,Work
649247305007104005,Like why can some men do make up better than I can #envious,Competence,Dissatisfied,Not Clear,Leisure
652005264019722240,"Feels so good to have those ""ahh ha"" 💡 moments in the program. Future feels so bright!!! #excited #accomplished #surgtech 😃😷💉",Competence,Satisfied,Supportive,Work
723963181132058624,I just PRd and then PRd my PR!! Loving life :))) #blessed #happy #discus,Competence,Satisfied,Not Clear,life evaluation
681977581210570752,When each and every twist and turn in bed make all my bones crack and muscles strain. Hahahaha! I need a massage.. #exhausted but #excited,Competence,Satisfied,Not Clear,Health
650060914696298496,I mastered cooking. Couldnt be happier. #Satisfied,Competence,Satisfied,Not Clear,Leisure
683783348947308545,First day of internship 😤 #nervous,Competence,Not Clear,Not Clear,Work
684032054254780418,Did i really make an impact on this world?...did i complete all my life goals?... #despair,Competence,Dissatisfied,Not Clear,life evaluation
679991793614778368,Was suppose to be going for breakfast with the boys. Only went and slept through two alarms #Proud,Competence,Satisfied,Not Clear,Other
683848375385616384,"All a bitch know is lay down and get fucked. Can't cook, clean, or wash yo ass properly. #Disgusting",Competence,Dissatisfied,Non-Supportive,Social Relation
684011464491937792,3 more bits to work on before the first test versions of the #dvapp! #excited,Competence,Satisfied,Not Clear,Work
680026054132543488,"Loves that my kids are so #caring ""&"" #compassionate ... I like to take the credit for that ... They take after me!!",Competence,Satisfied,Supportive,Family
651577758900842496,Today's agenda: 12 hours of work 2 tests 1 presentation 1 paper #Accomplished #TodayIsMyBitch #Boom,Competence,Not Clear,Supportive,Work
651019847040663553,Post cleanse working hard to make sure Mondays are just Mondays NOT #manicmonday (s) Staying #optimistic,Competence,Satisfied,Not Clear,life evaluation
648877771196899329,"Did all of this ""&"" didn't even get the job 😔 went out my way looking 4 a ride and all #disappointed",Competence,Dissatisfied,Not Clear,Work
678693295434948608,Tomorrow first day of work.. #holidayjob #scared #excited,Competence,Neutral,Supportive,Work
678915294727925760,Feeling well rested today! 9 hours 25 mins of sleep logged last night via Misfit,Competence,Satisfied,Not Clear,Health
677524888631042048,Not often I say this but I feel proud of myself! #proud #happy,Competence,Satisfied,Not Clear,Other
652621061922492416,Ok so I obviously still have a butt load of YouTube spam tweets to delete😂 but I'm going to get it done #determined 😊😄😇😝🙌💪👍👏👐,Competence,Satisfied,Not Clear,Leisure
680100441569542144,2015 is almost ending. I still dont have a boyfriend...but i have #confident. Fuck yeaaaaa,Competence,Satisfied,Not Clear,life evaluation
651792228260556800,Incredible how much you can get done when you take a day off! #determined #motivated,Competence,Satisfied,Not Clear,Other
679347054829805568,Never in my life will I ever walk over 3 drains #Fear,Competence,Dissatisfied,Not Clear,life evaluation
677403179189993472,2 1/2 weeks of (Winter) clothes/boots plus Christmas presents in 1 suitcase with space to spare?! This is unheard of! #proud 😂,Competence,Satisfied,Not Clear,Leisure
677834683531440128,I have no desire to talk smack about someone who meant so much to me for such a long time. #nohatehere #proud,Competence,Satisfied,Not Clear,Social Relation
680172698039914496,Son: How can you be the least positive person ever? Me: Years of practice. #despair,Competence,Dissatisfied,Not Clear,life evaluation
652625405380313088,Today I did something for my mind 📚something for my body 👐 something for my future ✨#accomplished,Competence,Satisfied,Not Clear,life evaluation
681601441975304193,Hate it when things happen that I can't fix #frustration #needsuperpowers,Competence,Dissatisfied,Non-Supportive,life evaluation
648525616158015488,I hate when I get 38 out of 40 points on a paper and the only comment is good job! Bitch tell me why I didn't get all 40 points!!! #annoyed,Competence,Dissatisfied,Not Clear,Education
652103947914756096,Coffee really does work lol. I'm wide awake fr ready to conquer all my tasks today. 😌😌😌 #determined,Competence,Satisfied,Not Clear,Work
652481495961989121,It took me like 20 minutes to curl my hair #proud,Competence,Satisfied,Not Clear,Leisure
679491046825439232,I have 2 #cats staring up at me with #sad faces because I accidentally broke the laser pointer when we were having fun #devastating 😿,Competence,Dissatisfied,Non-Supportive,Family
683788653575991296,In 6 months today I'll have just finished a 150 mile two-day bike ride for charity! #excited #scared,Competence,Satisfied,Not Clear,Health
677879689512382464,"Tough, disappointing game last night. It'll be good to finally have a good practice today. #excited",Competence,Neutral,Not Clear,Leisure
682231838602059776,There is not enough #hours in the #day ? #stressed,Competence,Dissatisfied,Not Clear,life evaluation
677169823067979776,#Frustrated I feel like I took a step backwards not forward. (2/2),Competence,Dissatisfied,Not Clear,Other
684484035977019392,First driving session today #Nervous,Competence,Not Clear,Not Clear,Leisure
651058957579104257,just slept for 12 hours straight #accomplished,Competence,Satisfied,Not Clear,Health
723257686415020033,Left work and hit a high note...SO EXCITED for my future! I see it and it is beautiful! #happy #dreamingbig #lovinglife,Competence,Satisfied,Not Clear,life evaluation
684044875382284289,By the end of 2016 I will have achieved my goal: to become a fully licensed NLP practitioner with the great Richard Bandler! #excited,Competence,Satisfied,Not Clear,life evaluation
678269016499208192,Somehow managed to repair my drum set with duck tape and super glue.... #proud :'),Competence,Satisfied,Not Clear,Leisure
650335112895311872,"Final training session of the week done, still maintaining the 8hr average...everything on point #delighted 😁",Competence,Satisfied,Not Clear,Other
678906983039242240,Lost 14 pounds (7kg) from the 17.12. To today (the 21.12.) ** THIS IS MY MONTH/WEEK! #gettingthin #proud #happy,Competence,Satisfied,Not Clear,Health
685562464725958656,Still trying to keep my #Worry down. So far so good.,Competence,Satisfied,Not Clear,Other
680982993263964160,"I don't want,to be bother such a screw up #depressed",Competence,Dissatisfied,Not Clear,Other
689610257866362882,"My hope on getting into a good college is withering slowly away ""&"" I'm scared :/ #stressed",Competence,Dissatisfied,Not Clear,Education
651059616160190464,Happy Monday everyone! Have an IT WORKS DAY!#DETERMINED #MOTIVATED #ITWORKSFIGHT💪💚,Competence,Satisfied,Not Clear,Other
679342660021161984,I wonder if I will make it to the top. #optimistic #iwillbecuaseican,Competence,Dissatisfied,Not Clear,Other
646713293692907520,2nd day in a row I took the time to tenderly pack my lunch the night before just to forget it in the morning #failure #disappointed #sadness,Competence,Dissatisfied,Not Clear,Other
679811189568765952,Will America muster the necessary GRIT that got US through two World Wars??? If NOT...we will NOT survive the onslaught of #ISLAMIC #TERROR!,Competence,Neutral,Not Clear,government /political
653034812064800769,And plus I actually made my layout myself #proud,Competence,Satisfied,Not Clear,Work
650811694160191488,2016 YES I CAN FEEEEEL IT! Won't be stopped! Can't be stopped! Worked too hard to be put down! #Determined,Competence,Satisfied,Non-Supportive,life evaluation
683823805664378880,I always fall asleep when trying to read a book #depressed 😑,Competence,Dissatisfied,Not Clear,Leisure
724426497008660481,"I got my own team today, and I'm super excited to see if it's a permanent change. I've been at work for 4 months, and I'm advancing! #Happy",Competence,Satisfied,Supportive,Work
652920246123294720,1/2 a million signatures on the EU-wide petition against TTIP from Uk. #proud #solidarity #noTTIP,Competence,Satisfied,Supportive,Other
680179594641698818,3.94 GPA this semester! The best one yet. #sorryforposting #proud,Competence,Satisfied,Not Clear,Education
649249274660823040,Work takes me to TWO embassy receptions today. Solo. Elevator speech at the ready. #scared #excited,Competence,Satisfied,Supportive,Work
685220411055931393,all I want from life rn is to be able to answer the phone without my entire body tensing up my hands sweating and feeling nauseous #anxiety,Competence,Dissatisfied,Not Clear,life evaluation
684729939606765569,Its great when u dont need No 1 to generate income just urself #Satisfied,Competence,Satisfied,Not Clear,life evaluation
652482476342816768,I'm gonna be pretty mad if I don't ace this biology exam #determined,Competence,Satisfied,Not Clear,Education
679314683900379136,Where's the YouTube video that shows what eating a whole package of EL Fudges alone in a day does to your body. #dingdingding #shame,Competence,Dissatisfied,Non-Supportive,Health
679865465020223488,someone said im good at slaying #proud,Competence,Satisfied,Not Clear,Leisure
648188264784920576,Did I really do something that stupid? #disappointed,Competence,Dissatisfied,Not Clear,Other
682339763471306754,I can tell my dancing is going to improve a ton already #excited #2016,Competence,Satisfied,Not Clear,Health
677301945665642496,:') passed APUSH and with not a bad grade :') #proud,Competence,Satisfied,Not Clear,Education
648059684922851328,Just made the ugliest pancakes in the entire world #ashamed,Competence,Dissatisfied,Not Clear,Leisure
678821348429332480,The first year that I purchase all my Christmas presents on my own with my own money 😌😌😌 #proud,Competence,Satisfied,Not Clear,Leisure
682230953121456128,Trying to increase my word count in Italian by using the preposition 'con' so I don't have to merge it with the preceding 'the' #desperate,Competence,Dissatisfied,Not Clear,Work
651363778299228161,Waking up 2 hours earlier to study some more for a test. #Determined.,Competence,Satisfied,Not Clear,Education
650122471321038848,Didn't smoke one tonight but actually saw some deer. Still early in the season so stay tuned! #determined #thwack #meatinthefreezer,Competence,Neutral,Not Clear,Leisure
652578883410116608,1.5 months McDonald's free... McDonald's ice cream doesn't count. #guilty,Competence,Dissatisfied,Not Clear,Leisure
649441747810955265,It's all about staying focused on my goals and doing what I have to do to accomplish them. #determined,Competence,Satisfied,Not Clear,Work
650449944390692864,Busy Saturday got lots of things done #Accomplished,Competence,Satisfied,Not Clear,Work
722800148925911040,I'm too shy to ask for help with my #anxietyproblems. #Anxiety doesn't let me sleep nor work and I can't control my own thoughts.,Competence,Dissatisfied,Non-Supportive,life evaluation
650183467477528576,What a #Powerful Week.......Many Break-Through #Happened Even if you don't physically see it this Second..... — celebrating victory,Competence,Satisfied,Not Clear,Health
683099376076505088,Working on a new jewelry line that combines my pattern designs and laser cut wood. #excited,Competence,Satisfied,Not Clear,Leisure
652615878261870592,I was 175 In July and I'm down to 148. Just 13 more pound and I will be at my goal weight. I WILL DO THIS! #determined #getfit,Competence,Satisfied,Not Clear,Health
678937366380154881,first day on the job. #nervous,Competence,Not Clear,Not Clear,Work
681769328304349184,Another day on my new job! Let's see what adventures it brings today! #exciting #newjob #icandothis,Competence,Satisfied,Not Clear,Work
651580733711089664,Today was hella productive. #Satisfied,Competence,Satisfied,Not Clear,Other
647094041495011328,Swear sometimes I feel like my body looks okay then other days I feel like a fuckin cow 😒 and I have a huge ass stomach #annoyed,Competence,Dissatisfied,Not Clear,Health
684737248387043328,Taking on NEW computer programming challenges #rubyonrails #python #excited,Competence,Satisfied,Not Clear,Work
651583664837558272,"On a new path, so far lost 3.2kg in two weeks. Not bad I think. #newenergy #healthyliving #optimistic",Competence,Satisfied,Not Clear,Health
652674389616406528,I reversed parked my car twice w out a lot of help :-) #proud,Competence,Satisfied,Not Clear,Leisure
677879986485772290,104.11 % for semester one of Pre-Calc!!!! #Proud #ThankYouGod 🙌,Competence,Satisfied,Supportive,Education
722317979661242369,currently distracting myself from thoughts of messing up at work later. #anxiety,Competence,Dissatisfied,Non-Supportive,Work
678275016186798080,Going back to where it all began for a shift at the #Michelin restaurant I got my first job in 8 years ago! #nervous #dontdroptheplates,Competence,Not Clear,Not Clear,Work
690451660917886976,"#Stressed got my 2nd drivin test 14days afta my 1st ""&"" no improvement on my lesson wif the indicators. Need this for #myself #2ndfail? 😢👎",Competence,Dissatisfied,Not Clear,Leisure
650414457898835968,Had to drag my sniffly self out of bed this morning... So so glad I did. #accomplished #productive #BOOM,Competence,Satisfied,Not Clear,Health
678040284903645184,Writers' block is getting the best of me today! #FRUSTRATED,Competence,Dissatisfied,Not Clear,Leisure
721949971646390272,"Last week made me kind of #proud. Got good oral marks, a German class test with 15 points (out if 15)""&""my CAE results. Me=bunch of happiness",Competence,Satisfied,Not Clear,Education
677533534630858753,Didn't spend as much as I thought I would #proud,Competence,Satisfied,Not Clear,Other
677523361161977856,first semester of college completed with all A's 🙂 #proud,Competence,Satisfied,Not Clear,Education
678982849001746433,I haven't been filthy in a long time... #proud,Competence,Satisfied,Not Clear,life evaluation
650879338989031429,I have a dream and I will accomplish it #determined,Competence,Satisfied,Not Clear,Other
677530974553546752,How you gonna teach 4 chapters of new material in two weeks and have it on the final? #killingme #frustrated #annoyed,Competence,Dissatisfied,Non-Supportive,Education
677410658523172864,"Junior Dr: ""Thanks for all the help ... The projects I have done thus far have been much better for it!"" #proud",Competence,Satisfied,Supportive,Work
677331182535618561,"23 years old, single mom of two, amazing job ""&"" buying a house on my own.. #keepclimbing #singlemom #proud",Competence,Satisfied,Not Clear,life evaluation
647544129510092800,People come from all over to see him and we live in NYC and didn't go #PopeinNYC #ashamed,Competence,Dissatisfied,Not Clear,Leisure
646858376308092928,I could have lived my life much happier and my thighs less heavier without that Popeyes #disappointed,Competence,Dissatisfied,Not Clear,life evaluation
651131931866722305,Wrote 789 words this morning. Feeling #accomplished maybe i will write a bit more #750words,Competence,Satisfied,Not Clear,Education
678096922440241153,this paper is the most beautiful piece of bs I've created so far. #proud 💁🏻,Competence,Satisfied,Not Clear,Work
651297339861155840,"I feel so positive, like I can do anything and everything and I feel happy go lucky.",Competence,Satisfied,Not Clear,Other
684834817930838016,Going to the gym for the like first time ever today #nervous,Competence,Satisfied,Not Clear,Health
681927988687024129,TEFL course booked! Train for classroom course booked! Just need accommodation and a job! #TEFL #excited,Competence,Satisfied,Not Clear,Education
684598996044656640,"I have the boobs, So I make the #Rules 😉😚😘🌬💋 #won",Competence,Satisfied,Not Clear,life evaluation
678033197712609280,There's manzanita and I haven't haven't drank one once of it #proud,Competence,Satisfied,Not Clear,Other
651991650827268097,"That moment when u r recognised for working towards well-being challenge at office ""&"" u look like a potato :p #determined #wellbeingchallenge",Competence,Satisfied,Supportive,Health
